p142,-2.804147301,10.2620282,19
p143,-7.255034638,-6.928939429,29
p144,-3.690010438,10.12860782,6
p145,5.120139338,0.918062008,12
p146,-7.509770021,-6.306067662,11
p147,4.471493914,1.647157188,13
p148,-5.613296923,-6.170176845,3
p149,5.126063628,0.023797929,5
p150,-3.355991341,7.499438904,10
p151,-5.444056198,-8.708515474,16
p152,-6.902063243,-6.938060135,28
p153,4.274372899,1.821870464,24
p154,-2.433763984,7.412320316,7
p155,-1.957721348,9.354875345,25
p156,-1.658299661,8.87691434,19
p157,-1.690419979,10.55221805,28
p158,-5.339185951,-5.624759813,31
p159,-2.010975875,10.15443517,15
p160,-5.240666664,-5.972086931,26
p161,-2.453472711,10.10847765,9
p162,-4.587715924,-5.012647589,27
p163,-5.912449069,-6.386132211,16
p164,-6.847484044,-8.605880718,18
p165,-2.540256556,8.104602711,5
p166,6.335601714,3.870458379,31
p167,5.065722495,2.39137544,31
p168,7.021592368,2.800405792,13
p169,-3.236334799,8.766767493,6
p170,-2.527906379,8.625767675,1
p171,-1.887625733,8.644675792,11
p172,-7.423047621,-5.616253654,3
p173,-6.821763144,-7.145702227,22
p174,-1.683781274,9.827795764,28
p175,-6.416325681,-7.213157214,3
p176,4.673906247,2.084542286,7
p177,4.747048751,0.894656943,24
p178,-6.902677747,-5.601534425,18
p179,4.122121389,2.190972024,14
p180,3.776385231,1.941966195,21
p181,-7.407621213,-5.527040433,19
p182,3.023165461,1.743787352,2
p183,2.957220142,0.949141093,20
p184,-3.705080685,9.458888796,7
p185,5.120623416,3.469880091,13
p186,-1.457250005,8.016225501,5
p187,-7.226398768,-7.465902317,28
p188,-3.318801143,9.438347173,29
p189,-7.761060896,-6.789799794,22
p190,-2.024464806,8.167929473,21
p191,-2.212622078,9.477470923,26
p192,5.329043293,1.289535402,6
p193,-6.015703641,-6.110973814,23
p194,3.858722458,1.713369543,31
p195,-1.819053631,8.613065656,16
p196,-4.192635815,8.208416062,30
p197,5.028254565,1.878345453,25
p198,3.593757751,2.4465771,29
p199,-7.038164884,-7.798128655,10
p200,-2.40330317,9.598699109,7
p201,-2.625963539,8.378728287,22
p202,3.108343521,3.12343708,6
p203,-1.545318506,11.22480913,5
p204,-6.186409589,-8.907786865,6
p205,3.761615583,2.073056638,28
p206,5.136278954,4.048234723,22
p207,3.584239346,1.619483924,25
p208,-6.87324565,-8.728368123,23
p209,3.228822005,2.776324427,28
p210,-5.821457097,-6.409599746,27
p211,-0.638232448,9.403900306,16
p212,-7.857935141,-5.081629506,31
p213,-3.347783421,8.127605206,23
p214,4.971526503,0.926012115,10
p215,4.637092726,1.440079282,14
p216,-2.938442043,9.602839398,24
p217,5.040114692,2.174822589,21
p218,-2.36430979,9.038189171,9
p219,-8.013048209,-6.530185878,17
p220,-4.591127031,10.7107425,23
p221,-2.035565546,8.087904998,9
p222,3.125408527,2.294762895,5
p223,5.321241163,0.819477403,13
p224,-6.94707375,-5.686497838,26
p225,6.230282405,1.404021485,28
p226,-4.576639723,8.925166089,6
p227,-6.266167025,-6.912613486,22
p228,-4.107321975,9.476458794,31
p229,-0.99574788,9.645097813,6
p230,-8.116105478,-5.605669365,11
p231,5.519295877,0.895793607,1
p232,5.336201698,2.251969496,9
p233,-5.650770641,-6.419031561,16
p234,-7.782281551,-4.181780757,11
p235,-7.322890656,-7.16868471,5
p236,-7.747602614,-7.093702835,16
p237,5.613605067,2.271967464,1
p238,4.04290455,-0.417134684,24
p239,-8.219752087,-7.365788338,25
p240,4.004337737,2.181492193,2
p241,-1.787525559,7.885234357,15
p242,-3.761591067,9.377918011,25
p243,-2.16152114,8.527057564,26
p244,-3.002320445,10.45791813,4
p245,-3.404543945,8.606185289,4
p246,-8.608810081,-4.927192211,5
p247,-2.71822088,8.163765674,16
p248,-2.177934192,9.989831255,12
p249,-7.546960572,-9.122025528,26
p250,5.538547997,2.010866257,5
p251,5.779434372,1.585807719,18
p252,4.441941107,4.041076022,21
p253,-6.634512907,-6.153315547,17
p254,-0.532757039,7.450044516,21
p255,-8.326125395,-7.345185539,23
p256,-5.212429916,9.692161448,17
p257,4.449637992,0.475723015,29
p258,-2.515268535,9.852776903,1
p259,-5.999561228,-8.313915417,11
p260,-7.538009909,-7.474613289,22
p261,-6.493657099,-8.056754537,5
p262,2.735204143,3.417581879,17
p263,-6.191421885,-7.323716423,5
p264,-2.308628426,10.16292348,29
p265,3.460509715,2.14542407,11
p266,-1.303203107,9.791693481,12
p267,-5.926450937,-6.091034392,30
p268,6.293188473,2.596257032,20
p269,5.171885035,2.334830745,8
p270,-5.758690679,-5.310481006,1
p271,-2.952479874,8.129483414,26
p272,-1.804691083,9.803342816,7
p273,-1.308783715,8.357391849,28
p274,-3.053311625,8.851493222,24
p275,-9.082540544,-7.100675534,3
p276,-9.833876132,-7.521836737,11
p277,-3.856323913,8.04267209,27
p278,1.806848546,3.332359178,1
p279,-5.349292627,-7.658204379,2
p280,-6.914723658,-7.734042502,21
p281,2.204566504,2.657332893,30
p282,-5.303751382,-6.927908844,10
p283,-6.05727672,-7.717089948,26
p284,-3.720369552,9.745050247,9
p285,5.349231351,1.992627939,9
p286,-3.444636325,10.10026824,9
p287,-1.686652711,7.793442478,25
p288,-7.519781648,-5.396365683,19
p289,3.368927115,1.594589941,2
p290,-2.465386151,8.867284127,29
p291,4.261119,4.055830006,24
p292,4.807448942,3.135429281,21
p293,4.501796502,2.564305802,2
p294,-1.812810176,9.969591337,17
p295,-5.256702466,8.514555952,9
p296,-6.000613037,-7.826600389,5
p297,-2.140524314,8.620947316,16
p298,-6.944399451,-6.787173941,20
p299,-5.722382643,-7.051605194,21
p300,-7.694025379,-5.379266563,13
p301,-5.911832722,-6.481117436,6
p302,3.973030119,2.171086351,24
p303,-7.430214258,-6.370420362,12
p304,-6.147729122,-5.625590891,24
p305,-2.636746743,10.52544106,14
p306,-6.046469425,-7.510358888,6
p307,5.21030001,1.641738313,9
p308,-6.836596218,-6.193251682,15
p309,4.548479279,1.892291186,26
p310,-1.948278175,8.71880581,21
p311,4.795203835,2.371316949,13
p312,-6.974968282,-5.149787778,3
p313,-8.037042981,-8.860946064,11
p314,-1.831271752,8.52637472,12
p315,-3.178270362,10.05419082,8
p316,-2.292422059,7.916983601,29
p317,-6.947913399,-7.143533228,12
p318,-4.164085059,8.054239833,12
p319,-7.777286576,-7.517597028,11
p320,-2.251647232,8.939840212,11
p321,4.726895317,0.937026112,17
p322,-0.194539056,7.147020936,6
p323,-5.806697577,-7.733509067,3
p324,4.715455209,3.022033826,25
p325,4.497732299,2.311857002,13
p326,-2.503953923,9.061266722,30
p327,-2.976898824,9.36079001,3
p328,-2.998637066,10.05844701,23
p329,-7.704919152,-7.373027868,16
p330,-6.680016773,-5.785930046,14
p331,-7.679962597,-7.379096849,2
p332,-7.379078384,-6.211024383,17
p333,-5.008603338,11.3052287,24
p334,4.278568274,1.908985523,17
p335,-3.344544676,11.15943526,21
p336,-1.521863106,8.938335105,4
p337,5.311410008,3.501201043,30
p338,-1.752209006,8.092120804,27
p339,-4.677613266,-7.236201642,15
p340,-4.095180935,7.134361743,26
p341,-5.116647539,-7.387826362,4
p342,6.988954623,1.257126248,11
p343,-5.784828689,-7.686101324,31
p344,5.081185988,1.240013487,27
p345,-2.417436847,7.026717214,15
p346,-6.940724699,-7.628909389,16
p347,-2.284745804,10.06138443,13
p348,-9.097218271,-8.048287421,21
p349,2.487495292,2.849625329,24
p350,-5.933739035,-5.806487649,13
p351,-6.261266625,-5.424509114,15
p352,-0.782233772,8.614649943,24
p353,4.674592585,0.004665471,7
p354,-3.70949403,8.679784892,1
p355,-1.827145557,10.50153228,29
p356,3.369817748,2.260125538,16
p357,2.672553772,1.951924905,24
p358,-3.135914848,9.876679601,11
p359,-7.905708035,-6.498683976,15
p360,4.930775894,-0.022362097,29
p361,2.788036105,2.756759349,28
p362,-7.485307191,-6.912151964,19
p363,-5.773395632,-6.679410899,11
p364,5.437729538,0.09972838,27
p365,-7.515850904,-7.445170067,20
p366,-3.436128095,8.954760772,17
p367,4.418836373,2.042539487,10
p368,-7.905592009,-6.272820578,7
p369,-6.164881541,-7.113833651,9
p370,-2.641831369,8.039756824,12
p371,-1.684099358,8.147155912,30
p372,-8.451047189,-7.812480836,27
p373,4.510844721,1.12150751,27
p374,-6.203270143,-6.917796714,11
p375,-5.445317522,-6.595355,9
p376,-8.244098045,-7.808375432,22
p377,-3.407612294,9.5062053,6
p378,2.747116659,2.284660543,29
p379,5.195900933,1.381884895,10
p380,-2.389617255,8.041217187,8
p381,5.426285048,1.413623399,19
p382,-2.259813939,10.59173941,31
p383,4.230192244,2.685491844,4
p384,-1.626087846,8.936448931,6
p385,-2.591348801,10.13158196,22
p386,-6.214292657,-4.670504017,14
p387,-5.27171213,-5.526655946,4
p388,-1.82586863,8.804972309,12
p389,-7.759639173,-6.610928673,21
p390,-8.220115833,-7.199935871,1
p391,-7.048046903,-6.276463854,14
p392,-2.765377376,8.772788682,2
p393,5.285769257,0.874124932,10
p394,-2.955381056,7.124745397,10
p395,4.92362986,0.985296343,31
p396,5.884443997,4.204668595,29
p397,3.584789468,2.09943742,2
p398,-5.577036794,-6.742447652,21
p399,-3.483879293,9.801370732,18
p400,-5.4330639,-7.339968856,13
p401,-6.440141143,-6.978419441,3
p402,-6.251946773,-5.215467771,14
p403,-7.977238173,-7.241737703,11
p404,-6.212561718,-8.425166001,2
p405,4.70771735,-0.046757648,14
p406,-6.520572098,-5.545880399,18
p407,-1.799745806,8.578799758,17
p408,-3.522028743,9.328533461,15
p409,-6.736200624,-6.008585207,26
p410,6.735722338,3.567612076,9
p411,-4.384370093,9.129312207,4
p412,-7.675597565,-6.688220048,20
p413,5.330351522,2.238786677,25
p414,4.907722474,1.149634713,4
p415,-0.43393675,8.32509831,13
p416,-5.931484241,-7.186064025,26
p417,-1.962100242,8.812093476,15
p418,-1.592869948,9.360774604,5
p419,5.931939171,1.223997957,8
p420,-7.843023532,-8.812174752,6
p421,-4.948014781,8.880006966,17
p422,-7.856247507,-6.719840736,17
p423,-2.433393065,8.337124417,3
p424,-2.185031271,8.884143074,16
p425,4.043249778,4.071109023,19
p426,-2.536712528,10.78653772,4
p427,4.155704885,1.006923364,11
p428,-2.344436782,9.06517383,4
p429,-4.028567589,8.530052055,27
p430,-1.842885122,9.476877421,3
p431,3.700415594,3.092414602,27
p432,-8.719893576,-5.551943539,3
p433,-8.208634828,-7.622437606,3
p434,-4.53434021,9.200740443,28
p435,4.65270748,2.452996719,9
p436,4.959844027,0.566226283,17
p437,3.412198872,1.381891675,18
p438,-1.502904814,8.437394259,2
p439,-7.021335913,-6.002283562,22
p440,-1.089594619,8.413862562,30
p441,-6.348944068,-7.54354575,15
p442,-2.312676453,9.723289886,27
p443,-6.788312463,-7.260565497,15
p444,3.367959835,2.184566251,10
p445,-6.794113862,-8.595817912,20
p446,-6.469243914,-5.665442813,29
p447,-0.916010996,8.503070452,27
p448,-1.887127633,10.34321945,16
p449,4.412159221,2.688662781,10
p450,-0.961692422,10.8101638,20
p451,-2.988035079,8.151510364,28
p452,-4.168832892,-6.943854879,21
p453,-9.165404436,-7.662700956,27
p454,4.588355908,2.476260053,3
p455,-1.798237655,9.45854944,1
p456,-4.631052522,8.406464141,23
p457,-3.59434815,8.188875598,28
p458,-1.970441631,8.093612535,12
p459,-4.895993539,-6.868229159,21
p460,3.062882354,1.17034524,22
p461,-2.667205522,8.587405058,12
p462,4.617578553,1.284284141,28
p463,-2.686144851,8.215988884,6
p464,3.44309019,2.866867373,9
p465,-0.931079565,9.999735814,18
p466,-1.470085836,8.938521842,24
p467,-8.821485851,-6.883913727,21
p468,4.883013491,1.502966345,1
p469,-3.494923669,9.518332644,9
p470,-7.374591742,-7.896105024,10
p471,3.352715268,0.576051499,5
p472,-2.954700144,10.46767061,1
p473,2.845986338,0.617722181,25
p474,6.018346192,1.301657477,4
p475,-8.647784103,-7.180783954,7
p476,-8.635065088,-7.575258951,5
p477,-6.614463268,-7.529108114,14
p478,-6.577666291,-7.427517116,3
p479,-6.254308857,-7.049384032,13
p480,-2.439395538,8.628972531,23
p481,4.24995513,2.131223174,3
p482,-7.622013562,-6.996106666,3
p483,-2.04922548,8.336570758,16
p484,-3.916709318,8.236469441,21
p485,6.563324631,1.198554714,22
p486,-2.122874305,8.809814907,27
p487,-7.666199283,-6.54773726,27
p488,4.844954175,0.349787154,2
p489,-1.730836547,8.463100412,16
p490,-3.110565267,9.334068062,12
p491,3.620183517,2.179531455,16
p492,-8.073813843,-7.892754035,25
p493,-2.099434827,8.153198218,24
p494,-1.487814328,11.1027289,23
p495,-1.863713442,11.17754085,25
p496,-5.89422748,-8.465955234,25
p497,-5.343566009,-6.282571887,22
p498,-1.918542792,10.12298971,5
p499,-1.583020076,10.92370277,28
p500,-6.456119317,-8.484814603,17
p501,4.456728365,1.61649655,16
p502,4.46450038,2.464675331,8
p503,1.732890617,1.598347627,12
p504,-1.570913817,8.4982414,1
p505,4.321130521,0.943357835,17
p506,-6.094442109,-8.657790556,25
p507,5.158750017,2.468974705,8
p508,3.649921044,1.938162074,30
p509,-1.478914169,9.253075287,25
p510,4.865640359,1.990782936,20
p511,-4.312337299,7.430150185,16
p512,-8.124113641,-6.43028238,13
p513,-6.64179765,-6.400484274,7
p514,5.482176163,1.996365662,25
p515,3.944183959,1.055042701,18
p516,4.300756557,2.343230799,18
p517,4.426003669,2.943485886,14
p518,4.935158777,1.196670543,26
p519,-7.601196273,-6.741253561,2
p520,-5.986438844,-6.23821547,16
p521,-6.724471848,-7.278392627,1
p522,-6.514232949,-6.919271709,24
p523,-6.170216211,-7.020663079,25
p524,-3.988109192,9.197646048,24
p525,-6.805763757,-5.686523058,9
p526,-8.04910782,-7.601079702,5
p527,5.156825352,1.751656421,12
p528,3.868678537,0.199200068,7
p529,4.525238001,2.237437956,8
p530,-0.210299499,8.651447568,23
p531,5.044091702,2.689042429,19
p532,-5.646221115,-6.887798589,11
p533,-2.460675995,8.183336012,14
p534,4.089763553,1.826144261,18
p535,-3.155424933,10.78959702,18
p536,-4.933437883,9.898331525,26
p537,3.788338856,1.97944284,11
p538,-7.073236702,-6.135523195,14
p539,-4.895923056,-6.122932772,30
p540,-3.062846928,7.816408236,3
p541,-4.547322158,8.006199817,5
p542,-2.311112862,8.869925716,27
p543,4.038752284,3.139086204,14
p544,-7.227784588,-6.955036149,8
p545,-4.222332152,10.3681585,19
p546,-2.959263095,9.637136061,9
p547,-6.586798348,-8.760545137,10
p548,5.22714125,1.76754183,19
p549,3.79302787,3.222788589,10
p550,-7.765340991,-7.504944212,15
p551,-2.300814815,6.97255126,4
p552,2.255572047,2.718320548,25
p553,-7.785842523,-6.738129679,23
p554,4.718455866,-0.15556441,15
p555,4.539403116,1.915778981,19
p556,4.500481636,2.712822836,21
p557,6.033060094,2.812518798,18
p558,-3.554006817,7.047929539,23
p559,-6.569900412,-6.404357601,28
p560,6.388015905,3.013231504,4
p561,-7.536662428,-5.885551358,24
p562,-1.830054848,8.712240629,13
p563,-6.859631705,-7.279936328,16
p564,3.268205139,1.263728682,9
p565,2.564290827,1.887099991,29
p566,-7.053501011,-5.541517455,29
p567,-7.830580574,-6.184177492,16
p568,-7.024976613,-6.532712107,5
p569,-2.788160553,8.73452596,19
p570,-3.090878537,7.999529398,15
p571,4.815165615,0.636444245,18
p572,4.05627951,3.011548535,4
p573,-6.310982575,-6.497187883,30
p574,-5.857991977,-5.443741559,20
p575,-6.088867879,-6.902139666,17
p576,2.971279577,3.031898214,31
p577,-7.094164856,-10.4811947,18
p578,4.310389536,3.648029357,15
p579,-2.972615316,8.548556375,13
p580,-3.144560012,7.824619469,10
p581,-2.039930033,7.478714005,30
p582,-6.542145116,-7.1434174,8
p583,4.514991951,1.98886748,26
p584,-6.028036145,-7.789790033,26
p585,4.862168692,3.252035497,7
p586,-8.636495891,-8.149092171,10
p587,-6.327662932,-7.224207622,30
p588,-6.99094604,-6.581023859,10
p589,5.702536127,1.597536018,27
p590,-7.661981114,-6.026944287,11
p591,-2.328176064,7.71745418,9
p592,-0.376164248,7.062198329,5
p593,5.355613077,4.367531585,23
p594,-7.639990832,-7.273721175,6
p595,5.146899108,1.915774319,27
p596,-7.49778764,-5.981597889,20
p597,-6.978941529,-7.152536494,24
p598,-5.463215399,-6.106869607,8
p599,4.437354609,1.444872637,30
p600,-5.489863057,-8.225319264,2
p601,-8.15797982,-7.775537554,28
p602,-6.996198538,-6.665940652,1
p603,-3.126849518,8.698213272,13
p604,6.232548835,1.992513755,3
p605,3.752549377,2.744965861,9
p606,-3.013377454,8.932763455,31
p607,5.150036305,3.245739847,26
p608,-7.690155821,-6.023134056,27
p609,-7.384049874,-8.400002393,22
p610,4.964337441,0.169306891,29
p611,5.151378412,3.908323724,30
p612,5.87463075,0.941214442,31
p613,-7.08661178,-7.911134868,3
p614,-7.651819579,-5.21450638,5
p615,-7.051300845,-5.781624717,11
p616,-7.79510422,-6.753650374,7
p617,-3.508499855,8.509511207,4
p618,6.401066961,1.972856011,15
p619,4.239979774,2.242464437,15
p620,-6.451664565,-5.157034876,29
p621,-5.739559345,-7.717199727,3
p622,6.170074035,2.638096846,8
p623,-7.379499622,-6.337077314,5
p624,-7.57788904,-6.755933909,14
p625,4.228055467,2.105097651,28
p626,3.783708996,2.008735758,17
p627,-1.045020384,10.0111449,5
p628,6.675752371,2.442147762,13
p629,-2.517170264,10.49423027,27
p630,-2.395927213,7.57600815,15
p631,-8.386853012,-7.436827491,5
p632,5.325736655,-0.18056089,19
p633,3.674096203,1.434596011,8
p634,4.547922054,1.989194966,22
p635,-5.841614664,-6.11589639,5
p636,4.558961499,-1.197256052,29
p637,4.959403507,3.626786952,24
p638,-5.53744706,-8.814197339,24
p639,-8.432662469,-8.283668223,20
p640,-3.59883066,8.22952422,17
p641,5.086860553,1.334583859,22
p642,-8.224962679,-7.161273636,14
p643,-2.152182137,8.321376533,14
p644,-0.605061033,10.64024504,11
p645,-6.295744169,-5.596004898,4
p646,3.87569205,2.849343616,21
p647,3.273020473,2.565736958,8
p648,-1.873779593,7.775027733,27
p649,-3.101553579,9.137833824,16
p650,-7.17844728,-7.238353971,3
p651,-6.991474295,-7.332799742,21
p652,3.8289849,2.339983727,9
p653,-2.449567253,8.36734935,1
p654,-1.016509054,8.743162527,16
p655,-1.772353726,8.732958571,29
p656,-6.943964839,-7.335281377,7
p657,5.615592214,1.973925191,6
p658,-2.441342113,9.867059803,21
p659,-2.665095801,8.465998832,15
p660,5.840410495,2.113529554,1
p661,-7.312264707,-4.694378977,8
p662,4.54693463,1.733667762,26
p663,-2.806761126,10.38999294,13
p664,-6.881996107,-7.423716489,15
p665,-7.248246557,-6.073063177,22
p666,-3.150684532,9.502158413,16
p667,4.334689991,3.020081478,6
p668,-0.781654453,9.450609798,8
p669,4.590849495,1.812809603,6
p670,-1.088693375,8.443539834,1
p671,-3.066689408,7.644483149,5
p672,-6.164452801,-6.931228286,11
p673,-4.51033989,-5.484675511,12
p674,-1.587396121,9.496974015,9
p675,-5.596832222,-6.802102175,29
p676,-8.375168728,-6.892408043,25
p677,-6.994099563,-6.732353686,23
p678,5.180787355,2.849338851,29
p679,-3.619773469,10.76655657,16
p680,-6.322218634,-6.247893279,4
p681,-7.880256564,-7.735205068,16
p682,-8.321537547,-5.934180008,28
p683,3.783380599,2.070840061,23
p684,-4.512212827,-7.257874481,9
p685,4.963064319,3.256986544,14
p686,5.191764808,2.653399892,20
p687,-2.758161772,9.985857079,9
p688,5.277484648,2.231939489,1
p689,-4.093100447,9.774700784,30
p690,7.211874154,-0.27626277,8
p691,-5.790090608,-4.514701821,12
p692,-1.740990406,9.229682634,29
p693,4.536447612,0.734116981,21
p694,-6.4410479,-8.250136221,28
p695,-7.630347526,-6.087398576,3
p696,-0.420822918,8.8746965,17
p697,-3.62065558,9.260790907,11
p698,3.66575699,2.676597601,29
p699,-7.235562108,-5.232231987,29
p700,4.779766069,2.969287899,6
p701,-9.38858437,-7.648876003,8
p702,-4.438405469,-6.442982814,1
p703,4.586772035,1.42218788,29
p704,-6.377127495,-7.770858457,18
p705,4.414222456,3.362194047,4
p706,5.63546035,3.676342294,22
p707,-6.955298264,-5.342558274,15
p708,-7.436405964,-6.847470757,16
p709,-5.039485146,8.728281906,3
p710,-2.02694867,7.776623706,13
p711,-6.943017043,-6.397319469,30
p712,-1.307983701,8.606210755,27
p713,-3.240153899,9.772207978,31
p714,-2.43914546,10.17616443,9
p715,-9.26474089,-7.445368332,19
p716,3.925198159,2.494449589,29
p717,3.543658511,1.905298302,18
p718,-7.815458421,-7.956003422,21
p719,-7.666801261,-6.676750133,2
p720,-7.14799599,-6.798818168,28
p721,-5.128701249,-6.911628107,15
p722,-2.752581602,8.714447932,23
p723,-2.870163789,10.17361593,19
p724,-1.949407175,10.09506685,28
p725,3.877359597,3.009472576,18
p726,-7.303317908,-7.369265768,2
p727,-6.773444272,-7.517918286,31
p728,-5.240370674,-8.802881365,10
p729,-3.057922531,9.107131029,15
p730,4.034722601,2.883588184,8
p731,2.887501741,1.112440521,2
p732,5.304581582,1.420248847,9
p733,-6.457192218,-7.346298205,4
p734,-6.63782512,-6.578702523,12
p735,-8.924256195,-7.459093813,4
p736,-5.707817048,-5.38201196,9
p737,3.597301142,0.800935931,1
p738,-2.730161797,9.041171967,21
p739,-4.350071854,7.734709161,31
p740,4.80036846,4.185700723,2
p741,4.25217892,1.559554018,25
p742,-8.544752487,-8.881849761,26
p743,-6.331560266,-8.21959896,10
p744,-6.462825617,-5.712988805,23
p745,-8.691616529,-7.830800287,30
p746,-6.254042597,-7.103381182,4
p747,-2.42675787,7.556734629,16
p748,-2.14154833,6.914259621,11
p749,-7.535724427,-5.610853921,10
p750,-8.482844038,-8.694993423,6
p751,-6.823116543,-7.005031189,28
p752,3.906845841,3.791231606,12
p753,-3.02306454,7.955072606,6
p754,-2.625426666,9.228999311,22
p755,-8.851716218,-6.592081225,3
p756,-7.774981565,-5.8172559,6
p757,-7.024493946,-6.474285507,17
p758,5.219225596,3.385196562,6
p759,4.458429767,1.866832681,28
p760,-3.474121084,9.700337588,29
p761,4.442957028,1.508588606,9
p762,6.34447093,0.865057226,10
p763,-1.810974309,9.407771514,28
p764,3.794205732,1.959070718,22
p765,-6.917951027,-6.061343622,24
p766,-7.188693428,-6.475286184,17
p767,-7.968038427,-4.319606634,14
p768,5.79925988,2.946271245,24
p769,-2.285105141,9.026878529,8
p770,-1.312626121,8.855756555,13
p771,-3.344340525,11.10382485,2
p772,-2.4804528,10.29273799,3
p773,6.137310519,3.830872027,24
p774,4.88353606,0.882961277,1
p775,4.451676397,1.869582831,17
